id,ingredient
12559,chili pasilla
12560,california chilies
12561,laurel leaves
12562,sociables crackers
12563,florida sugar
12564,florida orange slices
12565,cinnamon red hearts
12566,unsweetened cherry
12567,bavarian kraut
12568,caramel flavoring
12569,fruit juice from berries
12570,chocolate chip slice
12571,low-fat oleo
12572,broken walnut meats
12573,del monte fruit cocktail
12574,light dressing
12575,strawberries with juice
12576,pie yogurt
12577,cayenne sauce
12578,fresh brisket of beef
12579,brats
12580,creamcheese
12581,caesar flavored salad croutons
12582,powdered nonfat milk
12583,fresh leeks
12584,butter frosting
12585,slaked lime
12586,stalks scallions
12587,frozen king crabmeat
12588,vegetable cocktail juice
12589,geranium oil
12590,drops glycerin
12591,orrisroot
12592,powdered italian
12593,unsweetened apple butter
12594,fresh green chili pepper
12595,snowflake
12596,couple shakes tabasco sauce
12597,ro-tel sauce
12598,bloemers chili powder
12599,apricot flavor
12600,tel
12601,hormel
12602,thin slice ginger root
12603,italian or golden mediterranean salad dressing
12604,cooking sheet
12605,break bodies
12606,equal amounts sugar
12607,beef-flavored bouillon
12608,cakes paraffin
12609,instant white chocolate pudding
12610,vanilla cream
12611,boneless beef rump
12612,black label ranch style beans
12613,favorite cereal
12614,baby food prunes
12615,maple pancake syrup
12616,freshly squeezed lime
12617,fresh kale
12618,powdered savory
12619,lemon drops
12620,almond bark chocolate
12621,frozen festive corn
12622,ground rolled oats
12623,enough cracker crumbs
12624,crushed crumbs
12625,rump
12626,low-fat ranch dressing
12627,bones
12628,sweet cauliflower
12629,pioneer no fat country gravy mix
12630,crayfish
12631,sourdough snyder's pretzels
12632,roll refrigerator slice
12633,varieties of fruit
12634,prepared yogurt
12635,pressed sweet fern
12636,grated white pepper cheese
12637,green garden onions
12638,garlic vinegar
12639,sour pitted red cherries
12640,mexican cheese
12641,thick jam
12642,semi sweet chocolate morsels
12643,raspberry liqueur
12644,chocolate candy coating squares
12645,white chocolate squares
12646,anise seeds
12647,frozen jumbo round cheese ravioli
12648,flavor crystals
12649,no yolk egg noodles
12650,lo-fat ground beef
12651,chop
12652,dark cooking molasses
12653,jars applesauce
12654,nose
12655,southern style
12656,kosto pudding
12657,ground pickles
12658,ginger flavored soy sauce
12659,bean sauce
12660,snow pea pods
12661,slivered ginger root
12662,special seasoning
12663,long sausage
12664,andes creme
12665,cooled peas
12666,beef tenders
12667,redfish seasoning
12668,bread crumbs mixed
12669,dark brown syrup
12670,mazola oil
12671,outside lettuce
12672,enough cream
12673,gingerbread cake
12674,green sweet bell pepper
12675,cheap hamburger
12676,special oil
12677,white fleshed fish
12678,bottles non-
12679,chili con carne seasoning
12680,before measuring
12681,reserved mushroom stems
12682,pork cutlets
12683,pinipig
12684,equal amounts
12685,lean chicken breasts
12686,stout beer
12687,pepino sauce
12688,pineapple yogurt dressing
12689,tortilla cheese
12690,alfredo sauce mix
12691,dipping sauce
12692,pasta spirals
12693,used
12694,clove oil
12695,light cool whip
12696,light cool
12697,frozen mckenzies
12698,dressing cubes
12699,chocolate bark coating
12700,instant lemon nestea
12701,jumbo size shells
12702,fresh ground jalapeno peppers
12703,ready-to-spread
12704,garlic buds
12705,nopalitos
12706,tagliatelle
12707,whole sweet potatoes
12708,ham shank
12709,cook lentils
12710,commercial salsa
12711,fresh broccoli flowers
12712,chocolate shot
12713,cust
12714,buttermilk style ranch salad dressing
12715,different flavors jello
12716,italian style turkey sausage
12717,italian beans
12718,shiitake mushrooms
12719,pancit
12720,oonion
12721,summer savory
12722,containers oysters
12723,jumbo pasta shells
12724,oat-bran cereal
12725,hormel chopped
12726,canister black pepper
12727,plantation
12728,rainbow noodles
12729,crepe
12730,made pie shells
12731,white button mushrooms
12732,brisee
12733,shelled peas
12734,italian-seasoned
12735,gruyre cheese
12736,ginger dressing
12737,cellophane noodles
12738,quatered
12739,gold medal
12740,lean pork bone
12741,betty crocker bac-o's bacon
12742,barbecued
12743,whole marjoram
12744,sweet mixed pickles
12745,whole wheat pita breads
12746,ascorbic acid crystals
12747,lite powdered fruit pectin
12748,jalapeno sauce
12749,mocha ice cream
12750,lemon supreme cake mix or pineapple
12751,lemon juicer
12752,soy tofu
12753,extra chunky peanut butter
12754,white clover flowers
12755,extra large cucumbers
12756,dietary chocolate chip ice milk
12757,cajun stewed tomatoes
12758,joy liquid
12759,chop suey noodles
12760,apricot-pineapple preserves
12761,veg-all veggies
12762,tomato bits and sauce
12763,lay mild
12764,deli style turkey
12765,supreme
12766,additional boiling water
12767,chunky white chicken
12768,lemon ice
12769,frozen reduced-calorie whipped topping
12770,white brad
12771,cut apples
12772,block monterey
12773,shellroni
12774,frozen ready
12775,zingers
12776,bacon bean soup
12777,frozen corn kernels
12778,creamettes lasagna
12779,vegetarian burger
12780,cranberry jelly
12781,hormel sliced pepperoni
12782,sargento fancy supreme pizza cheese
12783,cream of chicken with mushroom soup
12784,either
12785,balsonic vinegar
12786,frozen southern style hash browns
12787,sargento natural
12788,ground oats
12789,lukewarm watah
12790,lemun extract
12791,white corn bread mix
12792,light white karo syrup
12793,thawed birds
12794,italian brown mushrooms
12795,baby white mushrooms
12796,spinach linguine
12797,turkey pastrami
12798,betty crocker fluffy frosting mix
12799,flako
12800,fresh stew meat
12801,frozen green
12802,mini-chocolate chips
12803,dry kidney
12804,rosamarina pasta
12805,pack crackers
12806,frozen cream
12807,chinese
12808,basil soup
12809,lime flavored sparkling water
12810,mint chocolate morsels
12811,crumblers
12812,jumbo ripe olives
12813,hot sweet potatoes
12814,fresh mushroom halves
12815,chablis dry white wine
12816,heavy foil
12817,packets sugar replacement
12818,chedder cheese
12819,california chiles
12820,white miso
12821,paper liners
12822,fresh beans
12823,bulgar
12824,sharkleberry
12825,bacon dressing
12826,long grain cooking rice
12827,pack tuna
12828,acting dry yeast
12829,chocolate mousse pudding
12830,dixie crystals
12831,regular chili sauce
12832,english spread
12833,boiled shrimp
12834,lime water
12835,loose yeast
12836,white pineapple
12837,orange jello mix
12838,chocolate block
12839,cups wheat
12840,handful red hots
12841,sour cream dressing
12842,giblet broth
12843,mt. dew
12844,chicken chunks
12845,grated tillamook cheese
12846,condensed celery
12847,better chocolate
12848,healthy choice cream of mushroom soup
12849,lots of red pepper
12850,soft crisco
12851,tenders
12852,red pickling peppers
12853,veggi links
12854,lean pork sausage
12855,raspberry pie filling
12856,whole white peppercorns
12857,whole green peppercorns
12858,sesame shell macaroni
12859,campbell's black bean soup
12860,stalk broccoli
12861,open pit
12862,thin red onion
12863,duncan hines brownie mix
12864,boneless beef chuck eye roast
12865,bouillons
12866,italian meatballs
12867,very dry sherry
12868,chicken breast meat
12869,lemon glaze
12870,romaine lettuce leaves
12871,tsp.chili powder
12872,poultry dressing
12873,mixed color peppers
12874,mild vinegar
12875,clear imitation
12876,pan drippings
12877,bean salad
12878,chowder fish
12879,fideo noodles
12880,recipe rhubarb filling
12881,bottles sundrop
12882,snow crabmeat
12883,ground potatoes
12884,cold ham
12885,bottle vernors
12886,solomon
12887,english walnut pieces
12888,heavy mayonnaise
12889,fresh clams with liquid
12890,crisp cooked bacon
12891,fresh baked sweet potatoes
12892,yolks from eggs
12893,grandma's molasses
12894,ale
12895,grandma's pepper
12896,pack taco
12897,thin slices cantaloupe
12898,orange rings
12899,lemon rings
12900,ouzo
12901,ground cayenne
12902,lamagna cheese
12903,round snack crackers
12904,thaw
12905,cardamons
12906,red hot
12907,b&b mushrooms
12908,sack sherry
12909,frozen roll dough
12910,ranch style hidden valley dressing mix
12911,yellow rice coloring
12912,red raspberry soda
12913,dill juice
12914,grapenuts
12915,powdered nonfat dry milk
12916,unsweetened fruit cocktail
12917,brown gravy syrup
12918,loaves wonder
12919,fresh pork roast
12920,lime gelatin powder
12921,whites of egg
12922,marachino cherries
12923,bottles bulls
12924,campbell's tomato juice
12925,boneless round roast
12926,recipe vanilla caramels
12927,beef patty
12928,baking powder for each c. of flour
12929,semi-sweet chunks
12930,herb pepperidge
12931,o'lemon seasoning blend
12932,ripe berries
12933,onion topping
12934,frozen whipped cream topping
12935,your favorite red sauce
12936,jigger sugar syrup
12937,red pimiento peppers
12938,yeast rolls
12939,sugar cinnamon
12940,ground pumpkin spice
12941,leftover stuffing
12942,pork heart
12943,stack saltines
12944,low-fat flavored yogurt
12945,salmon oil
12946,coors beer
12947,quartered apples
12948,condensed lobster
12949,shredded natural swiss cheese
12950,strawberry philadelphia cream cheese
12951,graham cracker crumb pie shell
12952,sugar-cane syrup
12953,corn pops cereal
12954,liters orange pop
12955,ling cod
12956,beef strips
12957,frozen cooked meatballs
12958,butter yellow cake
12959,ro-tel green chilies
12960,grated sweet potato
12961,toamtoes
12962,ground crawfish tails
12963,reserved juice from pineapple
12964,pasta ready tomatoes
12965,amount olive oil
12966,junket tablets
12967,mashed peaches
12968,powdered soy milk
12969,select oysters
12970,cream tartar
12971,white wine chablis
12972,thin sliced zucchini
12973,mashed cooked winter
12974,tsp.baking soda
12975,lemon pepper salt
12976,cheddar cheese soup mix
12977,family size
12978,savory leaves
12979,ready-to-stuff turkey
12980,garden style
12981,cans plums
12982,patty pan squash
12983,rolls sausage meat
12984,egg/milk
12985,smashed nachos
12986,beaten stiff heavy cream
12987,almond and/or
12988,chopped chips
12989,betty crocker
12990,supreme walnut brownie mix
12991,baking dish
12992,italian herb
12993,chile hot beans
12994,pastry sheet
12995,pork ham
12996,egg substitutes
12997,frozen california vegetable mix
12998,layer pepper
12999,layer celery
13000,sensations
13001,red chile sauce
13002,string licorice
13003,crescent roll mix
13004,baby corns
13005,seedless red
13006,long beans
13007,firm fish fillet
13008,silk
13009,italian sweet
13010,chocolate covered marshmallow cookies
13011,black gumdrops
13012,ground kiwi fruit
13013,glass red currant jelly
13014,good bourbon whiskey
13015,tomato sections
13016,gingerbread mix
13017,vegetarian soup
13018,whole ortega chiles
13019,italian style dry bread crumbs
13020,turkey hind quarters
13021,herb season stuffing
13022,almond hershey bar
13023,refrigerated sugar cookies
13024,squirts tabasco
13025,veg-all mix
13026,orzo macaroni
13027,amount coconut
13028,nonfat dry powdered milk
13029,pancake batter
13030,graham cracker cereal
13031,light karo corn syrup
13032,serve jello vanilla pudding
13033,fresh watercress
13034,peeled new potatoes
13035,tomato-herb sauce
13036,crayons
13037,country oven bread crumbs
13038,hamburg relish
13039,planters cocktail peanuts
13040,liquid from salmon
13041,favorite vodka
13042,blade
13043,cherry supreme cake mix
13044,pear nectar
13045,green seedless grape halves
13046,lake trout
13047,rhine
13048,thin slices bologna
13049,low-fat chocolate milk
13050,fresh lemon thyme
13051,hot vermicelli
13052,chive cream cheese
13053,onion chip
13054,bell papper
13055,grating from peel
13056,green pea soup
13057,cream for whipping
13058,drummettes
13059,loaves angel
13060,fresh brewed coffee
13061,tins anchovies
13062,mashed navy beans
13063,carbon ammonia
13064,chunked rhubarb
13065,flaked cooked chicken
13066,tender spinach
13067,white and purple onions
13068,beef rolled rump roast
13069,talcum powder
13070,sweet mixed pickle juice
13071,crumbled saltines
13072,gooseberry
13073,purple cabbage
13074,weiners
13075,green chopped
13076,ring hillshire
13077,regular oreo cookies
13078,angel cake mix
13079,granular
13080,light rye flour
13081,unbleached wheat flour
13082,orange juice cans
13083,mint flavored semi-sweet chocolate morsels
13084,fruit sweet
13085,black pepepr
13086,mexi-corn
13087,deer hamburger
13088,recipe stewed tomatoes
13089,handful of pea pods
13090,ro-tel peppers
