fdc_id,food,count(*)
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346131,"soft drink, chocolate flavored, diet",10
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346111,"soft drink, cola",11
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346133,"soft drink, cola, chocolate flavored",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346135,"soft drink, cola, chocolate flavored, diet",10
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346114,"soft drink, cola, decaffeinated",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346115,"soft drink, cola, decaffeinated, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346113,"soft drink, cola, diet",11
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346132,"soft drink, cola, fruit or vanilla flavored",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346134,"soft drink, cola, fruit or vanilla flavored, diet",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346112,"soft drink, cola, reduced sugar",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346120,"soft drink, cream soda",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346121,"soft drink, cream soda, diet",10
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346124,"soft drink, fruit flavored, caffeine containing",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346125,"soft drink, fruit flavored, caffeine containing, diet",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346122,"soft drink, fruit flavored, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346123,"soft drink, fruit flavored, diet, caffeine free",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346126,"soft drink, ginger ale",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346127,"soft drink, ginger ale, diet",11
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346106,"soft drink, nfs",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346107,"soft drink, nfs, diet",10
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346116,"soft drink, pepper type",11
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346118,"soft drink, pepper type, decaffeinated",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346119,"soft drink, pepper type, decaffeinated, diet",10
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346117,"soft drink, pepper type, diet",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346128,"soft drink, root beer",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2346129,"soft drink, root beer, diet",11
2341070,"soft serve, blended with candy or cookies, from fast food",4
2341070,"soft serve, blended with candy or cookies, from fast food",4
2341070,"soft serve, blended with candy or cookies, from fast food",4
2341070,"soft serve, blended with candy or cookies, from fast food",4
2344654,"sopa de fideo aguada, mexican style noodle soup, home recipe",1
2344656,"sopa de tortilla, mexican style tortilla soup, home recipe",1
2344655,"sopa seca de arroz, home recipe, mexican style",1
2344653,"sopa seca de fideo, mexican style, made with dry noodles, home recipe",1
2343518,sopaipilla with syrup or honey,2
2343518,sopaipilla with syrup or honey,2
2343517,"sopaipilla, without syrup or honey",2
2343517,"sopaipilla, without syrup or honey",2
